Chromosome	Start.bp	End.bp	mu.major	mu.minor	length	n_probes	n_hets	tau	sigma.minor	sigma.major	sigma.tau
1	1	249250621	1.8457553047597552	0.9977055701404083	249250620	12462	249	3.0	0.009384762186386909	0.011066287510365562	0.018769524372773818
2	1	209900405	0.9977055701404083	0.9977055701404083	209900404	10495	209	2.0	0.014809635705264045	0.017463168845765223	0.02961927141052809
2	209900405	212572127	1.8457553047597552	0.9977055701404083	2671722	133	2	3.0	0.010886426917148487	0.012837014708854235	0.021772853834296974
2	212572127	243199373	0.9977055701404083	0.9977055701404083	30627246	1531	30	2.0	0.00928248804500377	0.010945688284626703	0.01856497609000754
3	1	198022430	0.9977055701404083	0.14965583552106126	198022429	9901	198	1.0	0.006497832244978429	0.00766208864848596	0.012995664489956859
4	1	191154276	0.9977055701404083	0.7150223252672927	191154275	9557	191	1.6666666666666667	0.012241726546964777	0.014435151674753559	0.024483453093929554
5	1	39827982	0.9977055701404083	0.9977055701404083	39827981	1991	39	2.0	0.0067863849922312125	0.008002343158891888	0.013572769984462425
5	39827982	42314699	1.8457553047597552	0.9977055701404083	2486717	124	2	3.0	0.02621926901528601	0.030917136041619907	0.05243853803057202
5	42314699	180915260	0.9977055701404083	0.9977055701404083	138600561	6930	138	2.0	0.039088653020353054	0.04609240640573783	0.07817730604070611
6	1	22491975	0.9977055701404083	0.9977055701404083	22491974	1124	22	2.0	0.0057025205145464905	0.006724276043911631	0.011405041029092981
6	22491975	23255188	1.1861610667224856	0.9977055701404083	763213	38	0	2.2222222222222223	0.018500048710862204	0.021814815753896887	0.03700009742172441
6	23255188	171115067	0.9977055701404083	0.9977055701404083	147859879	7392	147	2.0	0.00887535339981483	0.010465604831299893	0.01775070679962966
7	1	159138663	0.9977055701404083	0.9977055701404083	159138662	7956	159	2.0	0.009898391715382215	0.011671947188127094	0.01979678343076443
8	1	73182011	0.9977055701404083	0.9977055701404083	73182010	3659	73	2.0	0.03063799265371724	0.0361275894596787	0.06127598530743448
8	73182011	146364022	0.9977055701404083	0.8092500735583312	73182011	3659	73	1.7777777777777777	0.0008688801128618012	0.001024562684701274	0.0017377602257236024
9	1	118183313	1.8457553047597552	0.9977055701404083	118183312	5909	118	3.0	0.0010749490908091464	0.0012675543036301342	0.002149898181618293
9	118183313	118587812	2.22266629792391	0.9977055701404083	404499	20	0	3.4444444444444446	0.0002408536416014931	0.00028400886383108407	0.0004817072832029862
9	118587812	141213431	1.8457553047597552	0.9977055701404083	22625619	1131	22	3.0	0.021077627957954783	0.02485423566274167	0.042155255915909566
10	1	135534747	1.5630720598866394	0.9977055701404083	135534746	6776	135	2.6666666666666665	0.017755848158375963	0.02093727223008424	0.035511696316751926
11	1	135006516	0.9977055701404083	0.9977055701404083	135006515	6750	135	2.0	0.024058898878865403	0.028369679155273136	0.048117797757730806
12	1	100282058	0.9977055701404083	0.9977055701404083	100282057	5014	100	2.0	0.04534193787458472	0.053466130609588325	0.09068387574916945
12	100282058	104315956	0.9977055701404083	0.14965583552106126	4033898	201	4	1.0	0.01892860163054787	0.02232015512515207	0.03785720326109574
12	104315956	133851895	0.9977055701404083	0.9977055701404083	29535939	1476	29	2.0	0.007298268407462911	0.008605943860991583	0.014596536814925822
13	1	57584939	0.9977055701404083	0.14965583552106126	57584938	2879	57	1.0	0.017882630168628722	0.02108677054967238	0.035765260337257444
13	57584939	115169878	0.9977055701404083	0.14965583552106126	57584939	2879	57	1.0	0.0014842810119744026	0.0017502287323285734	0.0029685620239488053
14	1	53674770	1.8457553047597552	0.9977055701404083	53674769	2683	53	3.0	0.012044480938969336	0.01420256436301532	0.024088961877938672
14	53674770	96743901	0.9977055701404083	0.9977055701404083	43069131	2153	43	2.0	0.0018245354772393944	0.002151448674243557	0.003649070954478789
14	96743901	103112291	1.5630720598866394	0.9977055701404083	6368390	318	6	2.6666666666666665	0.03413031490412183	0.04024565247867386	0.06826062980824366
14	103112291	107349540	0.9977055701404083	0.9977055701404083	4237249	211	4	2.0	0.00870028311066258	0.010259166126109057	0.01740056622132516
15	1	102531392	0.9977055701404083	0.14965583552106126	102531391	5126	102	1.0	0.006315263084672135	0.007446807453464726	0.01263052616934427
16	1	64089709	1.1861610667224856	0.9977055701404083	64089708	3204	64	2.2222222222222223	0.003623376560908644	0.00427259913303908	0.007246753121817288
16	64089709	64599365	0.9977055701404083	0.9034778218493695	509656	25	0	1.8888888888888888	0.017549145739603922	0.020693533672858207	0.035098291479207844
16	64599365	90354753	1.1861610667224856	0.9977055701404083	25755388	1287	25	2.2222222222222223	0.0071821544355116845	0.008469025037470762	0.014364308871023369
17	1	81195210	0.9977055701404083	0.14965583552106126	81195209	4059	81	1.0	0.009909026234703109	0.011684487159412702	0.019818052469406218
18	1	78077248	0.9977055701404083	0.9977055701404083	78077247	3903	78	2.0	0.00022367286832414456	0.00026374970617087885	0.0004473457366482891
19	1	59128983	0.9977055701404083	0.9977055701404083	59128982	2956	59	2.0	0.011336374388777824	0.013367582024969602	0.022672748777555648
20	1	31512760	1.8457553047597552	0.9977055701404083	31512759	1575	31	3.0	0.011166758731064801	0.013167575290943378	0.022333517462129603
20	31512760	63025520	0.9977055701404083	0.9977055701404083	31512760	1575	31	2.0	0.01131476060375086	0.013342095565691757	0.02262952120750172
21	1	48129895	0.9977055701404083	0.14965583552106126	48129894	2406	48	1.0	0.03393568751050663	0.04001615250282332	0.06787137502101326
22	1	24985628	0.9977055701404083	0.9977055701404083	24985627	1249	24	2.0	0.013503205200157038	0.015922657184979896	0.027006410400314075
22	24985628	29245858	0.9977055701404083	0.14965583552106126	4260230	213	4	1.0	0.005253447699399533	0.006194740101837988	0.010506895398799065
22	29245858	51304566	0.9977055701404083	0.9977055701404083	22058708	1102	22	2.0	0.006774748995297617	0.007988622269115514	0.013549497990595233
